Destino,Origem,Intermerdiario,Final,Distancia,Emissão de CO2
Minas Gerais,Aeroporto de Bruxelas,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Belo Horizonte,9135,196.81772727272727
Minas Gerais,Aeroporto Internacional de Noi Bai,Aeroporto Internacional de Natal,Aeroporto Internacional de Belo Horizonte,17260,371.87454545454545
Minas Gerais,Aeroporto Internacional de Incheon,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Belo Horizonte,17801,383.53063636363635
Minas Gerais,Aeroporto de Pulkovo (São Petersburgo),Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Belo Horizonte,11029,237.62481818181817
Minas Gerais,Aeroporto de Estocolmo-Arlanda,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Belo Horizonte,10397,224.00809090909092
Minas Gerais,Aeroporto Internacional de Kuala Lumpur (Sepang),Aeroporto Internacional do Recife,Aeroporto Internacional de Belo Horizonte,16753,360.951
Minas Gerais,Aeroporto de Praga,Aeroporto Internacional de Natal,Aeroporto Internacional de Belo Horizonte,9563,206.03918181818182
Minas Gerais,Aeroporto de Bratislava,Aeroporto Internacional de Natal,Aeroporto Internacional de Belo Horizonte,9618,207.22418181818182
Minas Gerais,Aeroporto Internacional Sheremetyevo (Moscou),Aeroporto Internacional de Natal,Aeroporto Internacional de Belo Horizonte,11233,242.02009090909092
Pará,Aeroporto Internacional de Kansai (Osaka),Aeroporto Internacional de São Luís,Aeroporto Internacional de Belém,16970,365.62636363636364
Pará,Aeroporto de Heathrow (Londres),Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Belém,8244,177.62072727272727
Pará,Aeroporto de Milão-Malpensa,Aeroporto Internacional de Natal,Aeroporto Internacional de Belém,8718,187.83327272727274
Pará,Aeroporto de Gatwick (Londres),Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Belém,8230,177.3190909090909
Pará,Aeroporto Adolfo Suárez Madrid-Barajas,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Belém,7197,155.06263636363636
Pará,Aeroporto de Toulouse-Blagnac (França),Aeroporto Internacional de Natal,Aeroporto Internacional de Belém,8142,175.42309090909092
Pará,Aeroporto Internacional de Hong Kong,Aeroporto Internacional de Natal,Aeroporto Internacional de Belém,17789,383.2720909090909
Pará,Aeroporto de Varsóvia Chopin,Aeroporto Internacional de Natal,Aeroporto Internacional de Belém,9869,212.63209090909092
Pará,Aeroporto Internacional de Taiwan Taoyuan,Aeroporto Internacional de Natal,Aeroporto Internacional de Belém,18274,393.7216363636364
Pará,Aeroporto Internacional de Pequim Capital,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Belém,16414,353.6470909090909
Pará,Aeroporto Internacional de Budapeste Ferenc Liszt,Aeroporto Internacional de Natal,Aeroporto Internacional de Belém,9491,204.48790909090908
Pará,Aeroporto de Estocolmo-Arlanda,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Belém,9709,209.18481818181817
Pará,Aeroporto Internacional de Xangai Pudong,Aeroporto Internacional de Natal,Aeroporto Internacional de Belém,17873,385.0819090909091
Pará,Aeroporto de Schiphol (Amsterdã),Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Belém,8566,184.55836363636365
Pará,Aeroporto de Roma-Fiumicino,Aeroporto Internacional de Natal,Aeroporto Internacional de Belém,8683,187.07918181818184
Pará,Aeroporto de Frankfurt,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Belém,8609,185.48481818181818
Pará,Aeroporto de Barcelona-El Prat (Espanha),Aeroporto Internacional de Natal,Aeroporto Internacional de Belém,7996,172.27745454545456
Pará,Aeroporto Internacional de Narita (Tóquio),Aeroporto Internacional de São Luís,Aeroporto Internacional de Belém,16793,361.81281818181816
Pará,Aeroporto de Helsinque,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Belém,10091,217.41518181818182
Pará,Aeroporto Internacional de Haneda (Tóquio),Aeroporto Internacional de São Luís,Aeroporto Internacional de Belém,16824,362.4807272727273
Pará,Aeroporto Internacional de Viena,Aeroporto Internacional de Natal,Aeroporto Internacional de Belém,9362,201.70854545454543
Pará,Aeroporto de Praga,Aeroporto Internacional de Natal,Aeroporto Internacional de Belém,9351,201.47154545454543
Pará,Aeroporto de Dublin,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Belém,8156,175.72472727272728
Pará,Aeroporto de Zurique,Aeroporto Internacional de Natal,Aeroporto Internacional de Belém,8840,190.4618181818182
Paraná,Aeroporto Internacional de Suvarnabhumi,Aeroporto Internacional de Natal,Aeroporto Internacional de Curitiba,17753,382.4964545454545
Paraná,Aeroporto Internacional de Kansai (Osaka),Aeroporto Internacional de São Luís,Aeroporto Internacional de Curitiba,19041,410.247
Paraná,Aeroporto de Milão-Malpensa,Aeroporto Internacional de Natal,Aeroporto Internacional de Curitiba,9788,210.88690909090909
Paraná,Aeroporto Adolfo Suárez Madrid-Barajas,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Curitiba,8695,187.33772727272728
Paraná,Aeroporto de Toulouse-Blagnac (França),Aeroporto Internacional de Natal,Aeroporto Internacional de Curitiba,9212,198.47672727272726
Paraná,Aeroporto Internacional de Penang (Penang),Aeroporto Internacional do Recife,Aeroporto Internacional de Curitiba,17501,377.067
Paraná,Aeroporto de Bruxelas,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Curitiba,9945,214.26954545454544
Paraná,Aeroporto Internacional de Hong Kong,Aeroporto Internacional de Natal,Aeroporto Internacional de Curitiba,18859,406.3257272727273
Paraná,Aeroporto de Varsóvia Chopin,Aeroporto Internacional de Natal,Aeroporto Internacional de Curitiba,10939,235.68572727272726
Paraná,Aeroporto Internacional de Taiwan Taoyuan,Aeroporto Internacional de Natal,Aeroporto Internacional de Curitiba,19344,416.7752727272727
Paraná,Aeroporto Internacional de Pequim Capital,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Curitiba,17912,385.9221818181818
Paraná,Aeroporto Internacional de Pyongyang Sunan,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Curitiba,18405,396.54409090909087
Paraná,Aeroporto Internacional de Budapeste Ferenc Liszt,Aeroporto Internacional de Natal,Aeroporto Internacional de Curitiba,10561,227.54154545454543
Paraná,Aeroporto de Estocolmo-Arlanda,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Curitiba,11207,241.4599090909091
Paraná,Aeroporto Internacional de Kuala Lumpur (Sepang),Aeroporto Internacional do Recife,Aeroporto Internacional de Curitiba,17621,379.65245454545453
Paraná,Aeroporto Internacional de Xangai Pudong,Aeroporto Internacional de Natal,Aeroporto Internacional de Curitiba,18943,408.1355454545455
Paraná,Aeroporto de Schiphol (Amsterdã),Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Curitiba,10064,216.83345454545457
Paraná,Aeroporto de Roma-Fiumicino,Aeroporto Internacional de Natal,Aeroporto Internacional de Curitiba,9753,210.13281818181818
Paraná,Aeroporto de Frankfurt,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Curitiba,10107,217.75990909090908
Paraná,Aeroporto Internacional Ninoy Aquino,Aeroporto Internacional de Natal,Aeroporto Internacional de Curitiba,19879,428.3020909090909
Paraná,Aeroporto de Barcelona-El Prat (Espanha),Aeroporto Internacional de Natal,Aeroporto Internacional de Curitiba,9066,195.3310909090909
Paraná,Aeroporto Internacional de Narita (Tóquio),Aeroporto Internacional de São Luís,Aeroporto Internacional de Curitiba,18864,406.43345454545454
Paraná,Aeroporto de Istambul,Aeroporto Internacional de Natal,Aeroporto Internacional de Curitiba,10926,235.40563636363635
Paraná,Aeroporto Internacional de Incheon,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Curitiba,18611,400.9824545454545
Paraná,Aeroporto Internacional de Viena,Aeroporto Internacional de Natal,Aeroporto Internacional de Curitiba,10432,224.76218181818183
Paraná,Aeroporto Internacional de Haneda (Tóquio),Aeroporto Internacional de São Luís,Aeroporto Internacional de Curitiba,18895,407.10136363636366
Paraná,Aeroporto Internacional Don Mueang,Aeroporto Internacional de Natal,Aeroporto Internacional de Curitiba,17735,382.1086363636364
Paraná,Aeroporto de Praga,Aeroporto Internacional de Natal,Aeroporto Internacional de Curitiba,10421,224.52518181818184
Paraná,Aeroporto de Dublin,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Curitiba,9654,207.99981818181817
Paraná,Aeroporto de Zurique,Aeroporto Internacional de Natal,Aeroporto Internacional de Curitiba,9910,213.51545454545456
Paraná,Aeroporto de Oslo-Gardermoen,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Curitiba,10928,235.44872727272727
Paraná,Aeroporto Internacional de Boryspil (Kiev),Aeroporto Internacional de Natal,Aeroporto Internacional de Curitiba,11468,247.08327272727274
Paraná,Aeroporto Internacional Indira Gandhi,Aeroporto Internacional de Natal,Aeroporto Internacional de Curitiba,15121,325.78881818181816
Paraná,Aeroporto de Heathrow (Londres),Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Curitiba,9742,209.89581818181819
Paraná,Aeroporto de Helsinque,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Curitiba,11589,249.69027272727274
Paraná,Aeroporto Humberto Delgado (Lisboa),Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Curitiba,8232,177.36218181818182
Paraná,Aeroporto Francisco Sá Carneiro (Porto),Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Curitiba,8470,182.49
Paraná,Aeroporto de Gatwick (Londres),Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Curitiba,9728,209.59418181818182
Paraná,Aeroporto de Luxemburgo,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Curitiba,9946,214.2910909090909
Rio de Janeiro,Aeroporto de Oslo-Gardermoen,Aeroporto Internacional de Fortaleza,Aeroporto Internacional do Rio de Janeiro,10458,225.32236363636363
Rio de Janeiro,Aeroporto Internacional de Suvarnabhumi,Aeroporto Internacional de Natal,Aeroporto Internacional do Rio de Janeiro,17207,370.73263636363635
Rio de Janeiro,Aeroporto Internacional de Kansai (Osaka),Aeroporto Internacional de São Luís,Aeroporto Internacional do Rio de Janeiro,18717,403.2662727272727
Rio de Janeiro,Aeroporto Internacional de Noi Bai,Aeroporto Internacional de Natal,Aeroporto Internacional do Rio de Janeiro,17572,378.5967272727273
Rio de Janeiro,Aeroporto de Heathrow (Londres),Aeroporto Internacional de Fortaleza,Aeroporto Internacional do Rio de Janeiro,9272,199.76945454545455
Rio de Janeiro,Aeroporto de Gatwick (Londres),Aeroporto Internacional de Fortaleza,Aeroporto Internacional do Rio de Janeiro,9258,199.4678181818182
Rio de Janeiro,Aeroporto de Toulouse-Blagnac (França),Aeroporto Internacional de Natal,Aeroporto Internacional do Rio de Janeiro,8666,186.71290909090908
Rio de Janeiro,Aeroporto Internacional de Penang (Penang),Aeroporto Internacional do Recife,Aeroporto Internacional do Rio de Janeiro,16929,364.743
Rio de Janeiro,Aeroporto de Bruxelas,Aeroporto Internacional de Fortaleza,Aeroporto Internacional do Rio de Janeiro,9475,204.14318181818183
Rio de Janeiro,Aeroporto Internacional de Hong Kong,Aeroporto Internacional de Natal,Aeroporto Internacional do Rio de Janeiro,18313,394.5619090909091
Rio de Janeiro,Aeroporto Internacional Henri Coand? (Bucareste),Aeroporto Internacional de Natal,Aeroporto Internacional do Rio de Janeiro,10335,222.67227272727274
Rio de Janeiro,Aeroporto Internacional de Taiwan Taoyuan,Aeroporto Internacional de Natal,Aeroporto Internacional do Rio de Janeiro,18798,405.0114545454545
Rio de Janeiro,Aeroporto Internacional de Pequim Capital,Aeroporto Internacional de Fortaleza,Aeroporto Internacional do Rio de Janeiro,17442,375.79581818181816
Rio de Janeiro,Aeroporto Internacional de Tan Son Nhat,Aeroporto Internacional de Natal,Aeroporto Internacional do Rio de Janeiro,17877,385.1680909090909
Rio de Janeiro,Aeroporto Internacional Indira Gandhi,Aeroporto Internacional de Natal,Aeroporto Internacional do Rio de Janeiro,14575,314.025
Rio de Janeiro,Aeroporto Internacional de Changi,Aeroporto Internacional do Recife,Aeroporto Internacional do Rio de Janeiro,17273,372.15463636363637
Rio de Janeiro,Aeroporto Internacional de Budapeste Ferenc Liszt,Aeroporto Internacional de Natal,Aeroporto Internacional do Rio de Janeiro,10015,215.77772727272728
Rio de Janeiro,Aeroporto Internacional de Kuala Lumpur (Sepang),Aeroporto Internacional do Recife,Aeroporto Internacional do Rio de Janeiro,17049,367.3284545454545
Rio de Janeiro,Aeroporto Internacional de Xangai Pudong,Aeroporto Internacional de Natal,Aeroporto Internacional do Rio de Janeiro,18397,396.3717272727273
Rio de Janeiro,Aeroporto de Schiphol (Amsterdã),Aeroporto Internacional de Fortaleza,Aeroporto Internacional do Rio de Janeiro,9594,206.7070909090909
Rio de Janeiro,Aeroporto de Frankfurt,Aeroporto Internacional de Fortaleza,Aeroporto Internacional do Rio de Janeiro,9637,207.63354545454544
Rio de Janeiro,Aeroporto Internacional Ninoy Aquino,Aeroporto Internacional de Natal,Aeroporto Internacional do Rio de Janeiro,19333,416.5382727272727
Rio de Janeiro,Aeroporto Internacional de Narita (Tóquio),Aeroporto Internacional de São Luís,Aeroporto Internacional do Rio de Janeiro,18540,399.4527272727273
Rio de Janeiro,Aeroporto de Helsinque,Aeroporto Internacional de Fortaleza,Aeroporto Internacional do Rio de Janeiro,11119,239.56390909090908
Rio de Janeiro,Aeroporto Internacional de Incheon,Aeroporto Internacional de Fortaleza,Aeroporto Internacional do Rio de Janeiro,18141,390.8560909090909
Rio de Janeiro,Aeroporto Internacional de Haneda (Tóquio),Aeroporto Internacional de São Luís,Aeroporto Internacional do Rio de Janeiro,18571,400.1206363636364
Rio de Janeiro,Aeroporto Internacional Don Mueang,Aeroporto Internacional de Natal,Aeroporto Internacional do Rio de Janeiro,17189,370.3448181818182
Rio de Janeiro,Aeroporto de Dublin,Aeroporto Internacional de Fortaleza,Aeroporto Internacional do Rio de Janeiro,9184,197.87345454545456
Rio de Janeiro,Aeroporto de Praga,Aeroporto Internacional de Natal,Aeroporto Internacional do Rio de Janeiro,9875,212.76136363636365
Rio de Janeiro,Aeroporto de Varsóvia Chopin,Aeroporto Internacional de Natal,Aeroporto Internacional do Rio de Janeiro,10393,223.92190909090908
Rio de Janeiro,Aeroporto de Roma-Fiumicino,Aeroporto Internacional de Natal,Aeroporto Internacional do Rio de Janeiro,9207,198.369
Rio de Janeiro,Aeroporto de Barcelona-El Prat (Espanha),Aeroporto Internacional de Natal,Aeroporto Internacional do Rio de Janeiro,8520,183.56727272727272
Rio de Janeiro,Aeroporto de Sófia,Aeroporto Internacional de Natal,Aeroporto Internacional do Rio de Janeiro,10048,216.48872727272726
Rio de Janeiro,Aeroporto Adolfo Suárez Madrid-Barajas,Aeroporto Internacional de Fortaleza,Aeroporto Internacional do Rio de Janeiro,8225,177.21136363636364
Rio de Janeiro,Aeroporto de Milão-Malpensa,Aeroporto Internacional de Natal,Aeroporto Internacional do Rio de Janeiro,9242,199.1230909090909
Rio de Janeiro,Aeroporto Humberto Delgado (Lisboa),Aeroporto Internacional de Fortaleza,Aeroporto Internacional do Rio de Janeiro,7762,167.2358181818182
Rio de Janeiro,Aeroporto Francisco Sá Carneiro (Porto),Aeroporto Internacional de Fortaleza,Aeroporto Internacional do Rio de Janeiro,8000,172.36363636363635
Rio de Janeiro,Aeroporto Internacional de Viena,Aeroporto Internacional de Natal,Aeroporto Internacional do Rio de Janeiro,9886,212.99836363636365
Rio de Janeiro,Aeroporto de Estocolmo-Arlanda,Aeroporto Internacional de Fortaleza,Aeroporto Internacional do Rio de Janeiro,10737,231.33354545454543
Rio de Janeiro,Aeroporto de Zurique,Aeroporto Internacional de Natal,Aeroporto Internacional do Rio de Janeiro,9364,201.75163636363635
Rio Grande do Sul,Aeroporto Internacional de Suvarnabhumi,Aeroporto Internacional de Natal,Aeroporto Internacional de Porto Alegre,18294,394.1525454545455
Rio Grande do Sul,Aeroporto Internacional de Kansai (Osaka),Aeroporto Internacional de São Luís,Aeroporto Internacional de Porto Alegre,19598,422.24781818181816
Rio Grande do Sul,Aeroporto de Heathrow (Londres),Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Porto Alegre,10299,221.89663636363636
Rio Grande do Sul,Aeroporto de Milão-Malpensa,Aeroporto Internacional de Natal,Aeroporto Internacional de Porto Alegre,10329,222.543
Rio Grande do Sul,Aeroporto Humberto Delgado (Lisboa),Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Porto Alegre,8789,189.363
Rio Grande do Sul,Aeroporto de Gatwick (Londres),Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Porto Alegre,10285,221.595
Rio Grande do Sul,Aeroporto de Bratislava,Aeroporto Internacional de Natal,Aeroporto Internacional de Porto Alegre,11017,237.36627272727273
Rio Grande do Sul,Aeroporto Adolfo Suárez Madrid-Barajas,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Porto Alegre,9252,199.33854545454545
Rio Grande do Sul,Aeroporto de Toulouse-Blagnac (França),Aeroporto Internacional de Natal,Aeroporto Internacional de Porto Alegre,9753,210.13281818181818
Rio Grande do Sul,Aeroporto Internacional de Hong Kong,Aeroporto Internacional de Natal,Aeroporto Internacional de Porto Alegre,19400,417.9818181818182
Rio Grande do Sul,Aeroporto de Varsóvia Chopin,Aeroporto Internacional de Natal,Aeroporto Internacional de Porto Alegre,11480,247.34181818181818
Rio Grande do Sul,Aeroporto Internacional Henri Coand? (Bucareste),Aeroporto Internacional de Natal,Aeroporto Internacional de Porto Alegre,11422,246.0921818181818
Rio Grande do Sul,Aeroporto Internacional de Taiwan Taoyuan,Aeroporto Internacional de Natal,Aeroporto Internacional de Porto Alegre,19885,428.43136363636364
Rio Grande do Sul,Aeroporto Internacional de Pequim Capital,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Porto Alegre,18469,397.923
Rio Grande do Sul,Aeroporto Internacional de Changi,Aeroporto Internacional do Recife,Aeroporto Internacional de Porto Alegre,18376,395.9192727272727
Rio Grande do Sul,Aeroporto Internacional de Budapeste Ferenc Liszt,Aeroporto Internacional de Natal,Aeroporto Internacional de Porto Alegre,11102,239.19763636363635
Rio Grande do Sul,Aeroporto Internacional de Xangai Pudong,Aeroporto Internacional de Natal,Aeroporto Internacional de Porto Alegre,19484,419.79163636363637
Rio Grande do Sul,Aeroporto Internacional Ninoy Aquino,Aeroporto Internacional de Natal,Aeroporto Internacional de Porto Alegre,20420,439.9581818181818
Rio Grande do Sul,Aeroporto de Frankfurt,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Porto Alegre,10664,229.76072727272725
Rio Grande do Sul,Aeroporto de Barcelona-El Prat (Espanha),Aeroporto Internacional de Natal,Aeroporto Internacional de Porto Alegre,9607,206.98718181818182
Rio Grande do Sul,Aeroporto Internacional de Narita (Tóquio),Aeroporto Internacional de São Luís,Aeroporto Internacional de Porto Alegre,19421,418.4342727272727
Rio Grande do Sul,Aeroporto de Helsinque,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Porto Alegre,12146,261.6910909090909
Rio Grande do Sul,Aeroporto Francisco Sá Carneiro (Porto),Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Porto Alegre,9027,194.49081818181818
Rio Grande do Sul,Aeroporto Internacional de Incheon,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Porto Alegre,19168,412.9832727272727
Rio Grande do Sul,Aeroporto Internacional de Viena,Aeroporto Internacional de Natal,Aeroporto Internacional de Porto Alegre,10973,236.41827272727272
Rio Grande do Sul,Aeroporto Internacional de Haneda (Tóquio),Aeroporto Internacional de São Luís,Aeroporto Internacional de Porto Alegre,19452,419.1021818181818
Rio Grande do Sul,Aeroporto Internacional Don Mueang,Aeroporto Internacional de Natal,Aeroporto Internacional de Porto Alegre,18276,393.76472727272727
Rio Grande do Sul,Aeroporto de Praga,Aeroporto Internacional de Natal,Aeroporto Internacional de Porto Alegre,10962,236.18127272727273
Rio Grande do Sul,Aeroporto de Dublin,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Porto Alegre,10211,220.00063636363635
Rio Grande do Sul,Aeroporto de Roma-Fiumicino,Aeroporto Internacional de Natal,Aeroporto Internacional de Porto Alegre,10294,221.7889090909091
Rio Grande do Sul,Aeroporto Internacional de Penang (Penang),Aeroporto Internacional do Recife,Aeroporto Internacional de Porto Alegre,18032,388.5076363636364
Rio Grande do Sul,Aeroporto Internacional Indira Gandhi,Aeroporto Internacional de Natal,Aeroporto Internacional de Porto Alegre,15662,337.4449090909091
Rio Grande do Sul,Aeroporto Internacional Soekarno-Hatta (Jacarta),Aeroporto Internacional do Recife,Aeroporto Internacional de Porto Alegre,18442,397.3412727272727
Rio Grande do Sul,Aeroporto de Bruxelas,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Porto Alegre,10502,226.27036363636364
Rio Grande do Sul,Aeroporto de Estocolmo-Arlanda,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Porto Alegre,11764,253.46072727272727
Rio Grande do Sul,Aeroporto Internacional de Kuala Lumpur (Sepang),Aeroporto Internacional do Recife,Aeroporto Internacional de Porto Alegre,18152,391.0930909090909
Rio Grande do Sul,Aeroporto de Zurique,Aeroporto Internacional de Natal,Aeroporto Internacional de Porto Alegre,10451,225.17154545454545
Rio Grande do Sul,Aeroporto Internacional Ngurah Rai (Bali),Aeroporto Internacional do Recife,Aeroporto Internacional de Porto Alegre,19179,413.2202727272727
Rio Grande do Sul,Aeroporto de Schiphol (Amsterdã),Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Porto Alegre,10621,228.83427272727275
Santa Catarina,Aeroporto de Oslo-Gardermoen,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Navegantes,11070,238.5081818181818
Santa Catarina,Aeroporto Internacional de Kansai (Osaka),Aeroporto Internacional de São Luís,Aeroporto Internacional de Navegantes,19211,413.9097272727273
Santa Catarina,Aeroporto de Heathrow (Londres),Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Navegantes,9884,212.95527272727273
Santa Catarina,Aeroporto de Milão-Malpensa,Aeroporto Internacional de Natal,Aeroporto Internacional de Navegantes,9909,213.49390909090909
Santa Catarina,Aeroporto de Gatwick (Londres),Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Navegantes,9870,212.65363636363637
Santa Catarina,Aeroporto Adolfo Suárez Madrid-Barajas,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Navegantes,8837,190.39718181818182
Santa Catarina,Aeroporto de Toulouse-Blagnac (França),Aeroporto Internacional de Natal,Aeroporto Internacional de Navegantes,9333,201.08372727272726
Santa Catarina,Aeroporto de Bruxelas,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Navegantes,10087,217.329
Santa Catarina,Aeroporto de Varsóvia Chopin,Aeroporto Internacional de Natal,Aeroporto Internacional de Navegantes,11060,238.29272727272726
Santa Catarina,Aeroporto Internacional de Taiwan Taoyuan,Aeroporto Internacional de Natal,Aeroporto Internacional de Navegantes,19465,419.3822727272727
Santa Catarina,Aeroporto Internacional de Pequim Capital,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Navegantes,18054,388.98163636363637
Santa Catarina,Aeroporto Internacional Indira Gandhi,Aeroporto Internacional de Natal,Aeroporto Internacional de Navegantes,15242,328.3958181818182
Santa Catarina,Aeroporto Internacional de Pyongyang Sunan,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Navegantes,18547,399.6035454545455
Santa Catarina,Aeroporto Internacional de Changi,Aeroporto Internacional do Recife,Aeroporto Internacional de Navegantes,17955,386.84863636363633
Santa Catarina,Aeroporto Internacional de Budapeste Ferenc Liszt,Aeroporto Internacional de Natal,Aeroporto Internacional de Navegantes,10682,230.14854545454543
Santa Catarina,Aeroporto de Estocolmo-Arlanda,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Navegantes,11349,244.51936363636364
Santa Catarina,Aeroporto Internacional de Xangai Pudong,Aeroporto Internacional de Natal,Aeroporto Internacional de Navegantes,19064,410.74254545454545
Santa Catarina,Aeroporto Internacional de Kuala Lumpur (Sepang),Aeroporto Internacional do Recife,Aeroporto Internacional de Navegantes,17731,382.02245454545454
Santa Catarina,Aeroporto de Schiphol (Amsterdã),Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Navegantes,10206,219.8929090909091
Santa Catarina,Aeroporto de Roma-Fiumicino,Aeroporto Internacional de Natal,Aeroporto Internacional de Navegantes,9874,212.73981818181818
Santa Catarina,Aeroporto de Frankfurt,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Navegantes,10249,220.81936363636365
Santa Catarina,Aeroporto de Barcelona-El Prat (Espanha),Aeroporto Internacional de Natal,Aeroporto Internacional de Navegantes,9187,197.9380909090909
Santa Catarina,Aeroporto Internacional de Narita (Tóquio),Aeroporto Internacional de São Luís,Aeroporto Internacional de Navegantes,19034,410.09618181818183
Santa Catarina,Aeroporto de Helsinque,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Navegantes,11731,252.74972727272726
Santa Catarina,Aeroporto Internacional de Incheon,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Navegantes,18753,404.04190909090914
Santa Catarina,Aeroporto Internacional de Haneda (Tóquio),Aeroporto Internacional de São Luís,Aeroporto Internacional de Navegantes,19065,410.7640909090909
Santa Catarina,Aeroporto Internacional de Viena,Aeroporto Internacional de Natal,Aeroporto Internacional de Navegantes,10553,227.36918181818183
Santa Catarina,Aeroporto de Praga,Aeroporto Internacional de Natal,Aeroporto Internacional de Navegantes,10542,227.13218181818183
Santa Catarina,Aeroporto de Dublin,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Navegantes,9796,211.05927272727274
Santa Catarina,Aeroporto de Zurique,Aeroporto Internacional de Natal,Aeroporto Internacional de Navegantes,10031,216.12245454545456
Santa Catarina,Aeroporto Internacional de Penang (Penang),Aeroporto Internacional do Recife,Aeroporto Internacional de Navegantes,17611,379.437
Santa Catarina,Aeroporto Internacional de Suvarnabhumi,Aeroporto Internacional de Natal,Aeroporto Internacional de Navegantes,17874,385.10345454545455
Santa Catarina,Aeroporto Internacional de Hong Kong,Aeroporto Internacional de Natal,Aeroporto Internacional de Navegantes,18980,408.9327272727273
Santa Catarina,Aeroporto Humberto Delgado (Lisboa),Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Navegantes,8374,180.42163636363637
Santa Catarina,Aeroporto Francisco Sá Carneiro (Porto),Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Navegantes,8612,185.54945454545455
Santa Catarina,Aeroporto Internacional Henri Coand? (Bucareste),Aeroporto Internacional de Natal,Aeroporto Internacional de Navegantes,11002,237.04309090909092
Santa Catarina,Aeroporto de Luxemburgo,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Navegantes,10088,217.35054545454545
Santa Catarina,Aeroporto Internacional Don Mueang,Aeroporto Internacional de Natal,Aeroporto Internacional de Navegantes,17856,384.71563636363635
Santa Catarina,Aeroporto de Ljubljana Joe Pu?nik,Aeroporto Internacional de Natal,Aeroporto Internacional de Navegantes,10302,221.96127272727273
São Paulo,Aeroporto de Oslo-Gardermoen,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Guarulhos,10629,229.00663636363635
São Paulo,Aeroporto Internacional de Suvarnabhumi,Aeroporto Internacional de Natal,Aeroporto Internacional de Guarulhos,17430,375.5372727272727
São Paulo,Aeroporto de Zurique,Aeroporto Internacional de Natal,Aeroporto Internacional de Guarulhos,9587,206.55627272727273
São Paulo,Aeroporto Internacional de Kansai (Osaka),Aeroporto Internacional de São Luís,Aeroporto Internacional de Guarulhos,18796,404.9683636363636
